cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,translator,source_cell_id,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
deepseek|P10|es|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,es,0,educated,against,515,21,llm,deepseek|P10|en|0,0.8036480686695279,0.4737864077669902,5.772815533980583,-0.5382460432269234,24.52380952380953,9.233737312805946,-0.4529378951914551,6.476190476190476,1.4285714285714286,0.4543689320388349,3.883495145631068,5,103.0,0.0,71.84466019417475,33.00970873786408,0.0,0.0,0.0,7.371622162059883,0.0
deepseek|P10|zh|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,zh,0,educated,against,520,21,llm,deepseek|P10|en|0,0.8564755838641188,0.5057692307692307,1.603846153846154,-0.4724862683432824,24.761904761904763,8.745883385369153,-0.4779790688105632,5.809523809523809,3.809523809523809,0.3384615384615385,1.9230769230769231,5,104.0,0.0,138.46153846153845,73.07692307692308,0.0,3.8461538461538463,0.0,9.401288436588567,0.0
deepseek|P10|ja|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,ja,0,educated,against,716,22,llm,deepseek|P10|en|0,0.7776011994002999,0.329608938547486,1.6410614525139664,-0.6902042606067894,32.54545454545455,11.496282101814575,-0.477936930875889,6.545454545454546,4.0,0.4567039106145251,1.3966480446927374,5,143.2,0.0,75.41899441340782,65.64245810055866,0.0,0.0,0.0,9.508812084970652,0.0
deepseek|P06|hi|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P06,hi,0,expert,against,424,15,llm,deepseek|P06|en|0,0.8723733333333333,0.4764150943396226,4.818396226415095,-0.5309321474225389,28.266666666666666,8.597895645087204,-0.5335414226607618,5.933333333333334,0.4666666666666667,0.3891509433962264,2.358490566037736,3,141.33333333333334,0.0,63.67924528301887,68.39622641509433,0.0,7.075471698113208,2.358490566037736,8.04948313072039,0.0
deepseek|P10|ru|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,ru,0,educated,against,414,21,llm,deepseek|P10|en|0,0.933041095890411,0.6956521739130435,6.879227053140097,-0.3214967237473273,19.714285714285715,7.022413097667049,-0.4746985671598585,6.238095238095238,1.9047619047619049,0.2826086956521739,2.415458937198068,5,82.8,0.0,67.6328502415459,106.28019323671498,2.415458937198068,9.66183574879227,0.0,8.060969207429308,0.0
deepseek|P10|tr|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,tr,0,educated,against,424,21,llm,deepseek|P10|en|0,0.9182933333333334,0.6344339622641509,6.856132075471698,-0.3690779302544531,20.19047619047619,6.954272410677105,-0.4876156332955214,6.714285714285714,1.619047619047619,0.1933962264150943,4.716981132075472,5,84.8,0.0,44.81132075471698,54.24528301886792,0.0,0.0,2.358490566037736,7.704651184512656,0.0
deepseek|P04|es|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,es,1,expert,for,483,18,llm,deepseek|P04|en|1,0.7442857142857142,0.3602484472049689,5.184265010351967,-0.6532281224345889,26.83333333333333,13.360389215887388,-0.3352002069713037,5.777777777777778,0.9444444444444444,0.4699792960662526,0.0,5,96.6,0.0,55.90062111801242,47.61904761904762,0.0,4.140786749482402,0.0,7.440276264880151,9.4749309119621
deepseek|P04|zh|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,zh,1,expert,for,400,16,llm,deepseek|P04|en|1,0.8652421652421652,0.435,1.7125,-0.5512018344032769,25.0,10.237187113655782,-0.4189554869611898,5.5625,2.125,0.3225,0.0,5,80.0,0.0,92.5,87.5,0.0,7.5,0.0,9.000666982124212,35.04043126684636
deepseek|P04|ja|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,ja,1,expert,for,576,16,llm,deepseek|P04|en|1,0.8186717267552183,0.2760416666666667,1.8003472222222223,-0.7278850276017444,36.0,13.466006584482772,-0.4555450292319741,6.625,2.875,0.3472222222222222,0.0,5,115.2,0.0,38.19444444444444,57.29166666666666,0.0,0.0,0.0,9.243205301466473,28.28467153284672
deepseek|P10|hi|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,hi,0,educated,against,553,21,llm,deepseek|P10|en|0,0.8716666666666668,0.4376130198915009,4.650994575045208,-0.561269319566823,26.33333333333333,10.44669006591721,-0.4319367362811369,5.761904761904762,1.1428571428571428,0.3996383363471971,3.616636528028933,5,110.6,0.0,61.482820976491865,36.16636528028933,0.0,0.0,0.0,8.10850026657083,0.0
deepseek|P04|tr|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,tr,1,expert,for,365,16,llm,deepseek|P04|en|1,0.907974683544304,0.5616438356164384,6.936986301369863,-0.4429345701798642,22.8125,9.027504269361124,-0.4329457877586985,6.25,0.875,0.1698630136986301,0.0,5,73.0,0.0,49.31506849315068,82.1917808219178,0.0,8.219178082191782,5.47945205479452,7.889742826003489,9.295120061967468
deepseek|P04|ru|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,ru,1,expert,for,389,16,llm,deepseek|P04|en|1,0.922,0.5655526992287918,6.961439588688946,-0.4327034277216151,24.3125,10.650312984446357,-0.3907633811281557,6.1875,1.3125,0.2339331619537275,0.0,5,77.8,0.0,71.97943444730078,82.26221079691517,0.0,12.853470437017997,0.0,8.110615910301677,8.66738894907909
deepseek|P04|hi|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P04,hi,1,expert,for,436,17,llm,deepseek|P04|en|1,0.8365374677002584,0.3532110091743119,4.529816513761468,-0.6431343509253263,25.647058823529413,12.534657835729842,-0.3434209390011737,5.823529411764706,0.8823529411764706,0.3830275229357798,0.0,5,87.2,0.0,59.63302752293578,50.45871559633027,0.0,9.174311926605505,0.0,8.145771164836095,11.904761904761903
deepseek|P11|zh|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,zh,0,general,against,468,19,llm,deepseek|P11|en|0,0.8806205250596659,0.4764957264957264,1.6217948717948718,-0.5024869280480121,24.63157894736842,5.599707594705176,-0.6295422236224099,5.789473684210527,2.5789473684210527,0.3098290598290598,0.0,5,93.6,0.0,147.43589743589743,72.64957264957265,0.0,0.0,0.0,9.251258004608149,0.0
deepseek|P11|es|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,es,0,general,against,641,23,llm,deepseek|P11|en|0,0.8355743243243243,0.4477379095163806,5.477379095163807,-0.5669468164563946,27.869565217391305,7.098683282681802,-0.5939926311912956,6.478260869565218,1.565217391304348,0.37597503900156,0.0,6,106.83333333333331,0.0,63.962558502340094,48.36193447737909,0.0,0.0,0.0,7.51977320700358,0.0
deepseek|P11|ru|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,ru,0,general,against,424,19,llm,deepseek|P11|en|0,0.9230933333333332,0.6061320754716981,6.8325471698113205,-0.3889936576810012,22.31578947368421,6.984527595406446,-0.5232455963574176,6.578947368421052,1.5789473684210529,0.2806603773584906,0.0,5,84.8,0.0,80.18867924528301,110.8490566037736,0.0,4.716981132075472,0.0,7.91400228772582,0.0
deepseek|P11|ja|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,ja,0,general,against,674,19,llm,deepseek|P11|en|0,0.781536,0.2952522255192878,1.8219584569732936,-0.7334637086766186,35.473684210526315,8.68183557813945,-0.6067610292125706,7.894736842105263,4.842105263157895,0.4554896142433234,0.0,5,134.8,0.0,60.83086053412463,75.66765578635015,0.0,0.0,0.0,9.41088851683538,0.0
deepseek|P11|tr|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,tr,0,general,against,423,19,llm,deepseek|P11|en|0,0.9324064171122995,0.5460992907801419,6.472813238770685,-0.4346304124714888,22.26315789473684,5.237069847232832,-0.6191253471519264,6.526315789473684,1.0526315789473684,0.1985815602836879,0.0,5,84.6,0.0,59.1016548463357,63.82978723404256,0.0,0.0,4.728132387706856,7.675797015198788,0.0
deepseek|P12|es|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,es,1,expert,for,591,19,llm,deepseek|P12|en|1,0.7964944649446495,0.4416243654822335,5.204737732656515,-0.5701482919873668,31.105263157894736,10.561432651355725,-0.4930515873058034,7.0,2.0,0.4602368866328257,0.0,3,197.0,0.0,84.60236886632826,55.83756345177665,1.6920473773265652,0.0,1.6920473773265652,7.3245060507745,0.0
deepseek|P12|ru|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,ru,1,expert,for,456,19,llm,deepseek|P12|en|1,0.9391154791154792,0.6600877192982456,6.7631578947368425,-0.3433713450014404,24.0,8.020806277010642,-0.4990253394856465,6.947368421052632,2.0,0.2719298245614035,0.0,3,152.0,0.0,98.6842105263158,135.96491228070175,2.192982456140351,6.578947368421052,0.0,8.05890018643584,0.0
deepseek|P12|zh|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,zh,1,expert,for,519,18,llm,deepseek|P12|en|1,0.8817446808510637,0.4662813102119461,1.6107899807321773,-0.4696450479500677,28.83333333333333,9.709001281406492,-0.4961902864237258,6.111111111111111,4.0,0.3371868978805395,0.0,3,173.0,0.0,140.65510597302506,78.9980732177264,1.9267822736030829,3.8535645472061657,1.9267822736030829,9.545575641048645,0.0
deepseek|P12|tr|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,tr,1,expert,for,435,19,llm,deepseek|P12|en|1,0.9319689119170984,0.6459770114942529,6.379310344827586,-0.3398403729064665,22.894736842105264,7.302166625522906,-0.5163632169536184,6.315789473684211,1.3157894736842106,0.1885057471264367,0.0,3,145.0,0.0,68.96551724137932,71.26436781609195,2.2988505747126435,0.0,11.494252873563218,7.780988611920629,0.0
deepseek|P12|ja|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,ja,1,expert,for,749,21,llm,deepseek|P12|en|1,0.8085428571428571,0.308411214953271,1.6421895861148197,-0.7068851041771429,35.666666666666664,11.073993558483467,-0.5261515988375025,7.714285714285714,4.571428571428571,0.4392523364485981,0.0,3,249.66666666666663,0.0,48.06408544726302,65.42056074766356,0.0,0.0,0.0,9.647035497055992,0.0
deepseek|P08|zh|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,zh,0,general,for,463,19,llm,deepseek|P08|en|0,0.9009661835748792,0.4254859611231101,1.6047516198704104,-0.5422088273672566,24.36842105263158,7.432739335876628,-0.5325491746167506,5.631578947368421,3.736842105263158,0.2786177105831533,0.0,5,92.6,0.0,138.22894168466522,90.71274298056156,2.159827213822894,0.0,6.479481641468682,9.22470678421008,4.914004914004914
deepseek|P11|hi|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,hi,0,general,against,554,19,llm,deepseek|P11|en|0,0.8667722772277229,0.3754512635379061,4.469314079422382,-0.6180046295530317,29.157894736842103,8.454211034184462,-0.5504526608719191,6.368421052631579,1.0,0.4169675090252707,0.0,5,110.8,0.0,64.98194945848375,54.151624548736464,0.0,0.0,0.0,8.076395936033018,0.0
deepseek|P08|es|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,es,0,general,for,525,19,llm,deepseek|P08|en|0,0.8186974789915967,0.3657142857142857,5.173333333333333,-0.6560380016450393,27.63157894736842,7.365162186611217,-0.5790943986232988,5.631578947368421,1.7894736842105263,0.4247619047619048,0.0,5,105.0,0.0,70.47619047619048,51.42857142857143,1.9047619047619049,0.0,1.9047619047619049,7.311128351248036,1.45032632342277
deepseek|P08|ja|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,ja,0,general,for,645,21,llm,deepseek|P08|en|0,0.8056711409395972,0.2837209302325581,1.634108527131783,-0.767741239393362,30.714285714285715,10.426614297761557,-0.493126582320351,6.761904761904762,2.857142857142857,0.4387596899224806,0.0,5,129.0,0.0,49.6124031007752,77.51937984496124,0.0,0.0,0.0,9.309635686419012,9.74313551815766
deepseek|P08|tr|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,tr,0,general,for,399,19,llm,deepseek|P08|en|0,0.914,0.5864661654135338,6.531328320802005,-0.413504251181478,21.0,6.377042156569663,-0.53413213011842,6.526315789473684,1.263157894736842,0.150375939849624,0.0,5,79.8,0.0,55.13784461152882,82.70676691729324,2.506265664160401,0.0,10.025062656641603,7.741451180137686,1.5037593984962403
deepseek|P08|ru|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,ru,0,general,for,400,19,llm,deepseek|P08|en|0,0.9382905982905982,0.61,6.885,-0.3904210645304922,21.05263157894737,6.612057035871215,-0.5219857972788122,6.421052631578948,1.3157894736842106,0.2425,0.0,5,80.0,0.0,92.5,107.5,2.5,0.0,2.5,7.926092457606961,1.4189428875487762
deepseek|P12|hi|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,hi,1,expert,for,590,19,llm,deepseek|P12|en|1,0.866358595194085,0.4186440677966102,4.230508474576271,-0.556222587067488,31.05263157894737,8.809550904246079,-0.5579995697445652,6.526315789473684,1.8421052631578947,0.4423728813559322,0.0,3,196.66666666666663,0.0,72.88135593220339,64.40677966101696,1.694915254237288,0.0,1.694915254237288,8.101284796250148,0.0
deepseek|P09|es|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,es,1,expert,for,507,21,llm,deepseek|P09|en|1,0.8179039301310044,0.4378698224852071,5.3609467455621305,-0.5773059720273207,24.142857142857142,8.91227083456127,-0.4607631928909983,5.714285714285714,1.238095238095238,0.4595660749506903,0.0,4,126.75,0.0,78.89546351084813,80.86785009861933,0.0,3.9447731755424074,1.9723865877712032,7.378179712611652,0.0
deepseek|P09|ru|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,ru,1,expert,for,381,21,llm,deepseek|P09|en|1,0.9284939759036144,0.6482939632545932,6.669291338582677,-0.3684145703665512,18.142857142857142,7.856753237093005,-0.3956253095891147,5.809523809523809,1.1904761904761905,0.2913385826771653,0.0,4,95.25,0.0,91.86351706036746,115.48556430446196,0.0,10.498687664041997,0.0,8.051516961900752,0.0
deepseek|P09|zh|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,zh,1,expert,for,490,21,llm,deepseek|P09|en|1,0.8880725623582767,0.463265306122449,1.6122448979591837,-0.5124612629746035,23.33333333333333,8.302610031389728,-0.4751153815347962,5.428571428571429,2.857142857142857,0.3142857142857143,0.0,4,122.5,0.0,136.73469387755102,81.63265306122449,2.0408163265306123,8.16326530612245,2.0408163265306123,9.370363258886693,0.0
deepseek|P08|hi|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P08,hi,0,general,for,537,22,llm,deepseek|P08|en|0,0.829549180327869,0.3463687150837989,4.273743016759776,-0.6512018953647272,24.40909090909091,9.941060070469112,-0.4211926418381965,5.681818181818182,1.1363636363636365,0.4152700186219739,0.0,5,107.4,0.0,68.90130353817504,50.27932960893855,1.86219739292365,1.86219739292365,1.86219739292365,7.803961186122096,1.707212974818609
deepseek|P10|es|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,es,1,educated,against,459,20,llm,deepseek|P10|en|1,0.786829268292683,0.4379084967320261,5.793028322440088,-0.5726128319941023,22.95,7.236421040382062,-0.520551241851328,6.05,1.25,0.4640522875816993,2.178649237472767,5,91.8,0.0,65.359477124183,39.21568627450981,0.0,0.0,4.357298474945534,7.370157267063858,0.0
deepseek|P09|tr|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,tr,1,expert,for,387,21,llm,deepseek|P09|en|1,0.9019526627218936,0.6098191214470284,6.281653746770026,-0.388345885272212,18.428571428571427,6.9467361298053385,-0.4524806358445797,5.714285714285714,0.8571428571428571,0.2351421188630491,0.0,4,96.75,0.0,64.59948320413437,87.85529715762274,0.0,0.0,5.167958656330749,7.698681199398772,0.0
deepseek|P09|ja|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,ja,1,expert,for,631,22,llm,deepseek|P09|en|1,0.7958762886597939,0.2820919175911252,1.7416798732171157,-0.7279666814637106,28.681818181818183,10.36655043712073,-0.469040535942245,6.545454545454546,3.136363636363636,0.456418383518225,0.0,4,157.75,0.0,44.37400950871632,91.9175911251981,0.0,0.0,0.0,9.408212910881112,0.0
deepseek|P10|ja|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,ja,1,educated,against,622,21,llm,deepseek|P10|en|1,0.766631762652705,0.315112540192926,1.6495176848874598,-0.72046660600962,29.61904761904762,9.173201134152627,-0.5270600994279372,6.523809523809524,3.0,0.4533762057877814,1.607717041800643,5,124.4,0.0,54.66237942122186,61.09324758842444,0.0,0.0,0.0,9.27047635552807,0.0
deepseek|P10|zh|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,zh,1,educated,against,434,20,llm,deepseek|P10|en|1,0.8728311688311691,0.4631336405529954,1.652073732718894,-0.5024465647376134,21.7,5.768334613259388,-0.5800011398961972,5.85,3.2,0.3410138248847926,2.304147465437788,5,86.8,0.0,140.55299539170508,71.42857142857143,0.0,0.0,2.304147465437788,9.120181516521816,0.0
deepseek|P09|hi|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P09,hi,1,expert,for,517,22,llm,deepseek|P09|en|1,0.8595726495726498,0.3849129593810445,4.350096711798839,-0.5906646540713159,23.5,9.064583093924766,-0.4432857888719078,5.227272727272728,0.6818181818181818,0.4177949709864603,0.0,4,129.25,0.0,79.3036750483559,77.36943907156673,0.0,5.802707930367505,1.9342359767891684,8.14602946417533,0.0
deepseek|P12|es|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,es,0,expert,for,436,14,llm,deepseek|P12|en|0,0.803049095607235,0.4701834862385321,5.302752293577981,-0.5309638151141329,31.142857142857142,10.538261007156022,-0.4943388529440066,6.857142857142857,2.142857142857143,0.4403669724770642,0.0,3,145.33333333333334,0.0,87.1559633027523,64.22018348623853,4.587155963302752,4.587155963302752,2.293577981651376,7.357009701785138,0.0
deepseek|P10|ru|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,ru,1,educated,against,362,20,llm,deepseek|P10|en|1,0.9389137380191694,0.6878453038674033,6.914364640883978,-0.3310353869009516,18.1,5.646610534321965,-0.5244280840702985,6.55,1.15,0.2707182320441988,2.7624309392265194,5,72.4,0.0,74.58563535911603,77.34806629834254,8.287292817679559,5.524861878453039,2.7624309392265194,7.999888056722747,0.0
deepseek|P12|zh|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,zh,0,expert,for,401,14,llm,deepseek|P12|en|0,0.898068181818182,0.5286783042394015,1.6234413965087282,-0.4282953585676285,28.642857142857142,10.1875273882191,-0.4752806333882197,5.571428571428571,3.928571428571429,0.3042394014962593,0.0,3,133.66666666666666,0.0,124.68827930174564,82.29426433915212,2.493765586034913,19.950124688279303,2.493765586034913,9.219284015456855,0.0
deepseek|P10|tr|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,tr,1,educated,against,380,20,llm,deepseek|P10|en|1,0.914501510574018,0.6263157894736842,6.9,-0.3888541017968285,19.0,5.505977612893482,-0.5506420759972793,6.1,1.15,0.2078947368421052,5.2631578947368425,5,76.0,0.0,47.36842105263158,55.26315789473684,0.0,0.0,5.2631578947368425,7.689736210193608,0.0
deepseek|P12|ja|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,ja,0,expert,for,531,15,llm,deepseek|P12|en|0,0.8295435684647303,0.3540489642184557,1.6967984934086628,-0.6582115426892836,35.4,12.327669227044847,-0.4834162477785785,7.266666666666667,4.4,0.4218455743879473,0.0,3,177.0,0.0,41.43126177024482,65.91337099811676,0.0,7.532956685499058,0.0,9.32402194815788,0.0
deepseek|P12|tr|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,tr,0,expert,for,322,14,llm,deepseek|P12|en|0,0.9394139194139196,0.7204968944099379,6.658385093167702,-0.2825415093341838,23.0,7.951777740277279,-0.4861828094655965,6.5,1.3571428571428572,0.15527950310559,0.0,3,107.33333333333331,0.0,65.21739130434783,59.00621118012423,3.1055900621118013,9.316770186335404,3.1055900621118013,7.72899461905452,0.0
deepseek|P12|ru|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,ru,0,expert,for,343,14,llm,deepseek|P12|en|0,0.9252380952380952,0.685131195335277,6.801749271137027,-0.3197184997322558,24.5,9.57360152470564,-0.4380634217510504,7.0,1.8571428571428568,0.2507288629737609,0.0,3,114.33333333333331,0.0,87.46355685131195,116.61807580174928,2.915451895043732,17.49271137026239,2.915451895043732,7.965293620750638,0.0
deepseek|P10|hi|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P10,hi,1,educated,against,468,22,llm,deepseek|P10|en|1,0.8586157517899763,0.452991452991453,4.730769230769231,-0.5497901633702476,21.272727272727277,6.496752435470525,-0.532094046864506,5.5,0.7727272727272727,0.3952991452991453,2.1367521367521367,5,93.6,0.0,53.41880341880342,42.73504273504273,0.0,0.0,4.273504273504273,8.097184645972236,0.0
deepseek|P11|ru|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,ru,1,general,against,332,19,llm,deepseek|P11|en|1,0.944452296819788,0.6897590361445783,6.867469879518072,-0.3179696463555936,17.473684210526315,7.0582372764233705,-0.4245671069689213,5.842105263157895,1.7894736842105263,0.2439759036144578,0.0,5,66.4,0.0,96.3855421686747,117.46987951807228,3.0120481927710845,15.060240963855422,0.0,7.98484631245075,0.0
deepseek|P11|zh|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,zh,1,general,against,422,19,llm,deepseek|P11|en|1,0.8895978552278822,0.490521327014218,1.6066350710900474,-0.4707743114015817,22.210526315789476,9.449156031498386,-0.4030795427542972,5.578947368421052,2.526315789473684,0.3127962085308057,2.3696682464454977,5,84.4,0.0,151.65876777251185,66.35071090047393,0.0,9.47867298578199,0.0,9.19183337731277,0.0
deepseek|P12|hi|0|llm,deepseek,deepseek/deepseek-v4-pro-0813,P12,hi,0,expert,for,444,14,llm,deepseek|P12|en|0,0.8714430379746836,0.4414414414414414,4.333333333333333,-0.5372906654209306,31.714285714285715,11.710800875382398,-0.4606435222091793,6.214285714285714,1.3571428571428572,0.3941441441441441,0.0,3,148.0,0.0,90.09009009009009,60.810810810810814,2.2522522522522523,6.756756756756757,2.2522522522522523,7.992878284838826,0.0
deepseek|P11|es|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,es,1,general,against,444,19,llm,deepseek|P11|en|1,0.821113924050633,0.4436936936936937,5.405405405405405,-0.5717437524916417,23.36842105263158,8.889510212203229,-0.4488480901505354,5.842105263157895,1.4210526315789471,0.4459459459459459,2.2522522522522523,5,88.8,0.0,76.57657657657657,49.549549549549546,0.0,4.504504504504505,2.2522522522522523,7.393363466002811,0.0
deepseek|P11|ja|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,ja,1,general,against,569,19,llm,deepseek|P11|en|1,0.7912307692307692,0.3321616871704745,1.7680140597539542,-0.6849075228434642,29.94736842105263,11.787345777054147,-0.4351299150581527,7.157894736842105,4.2105263157894735,0.4657293497363796,1.757469244288225,5,113.8,0.0,73.81370826010544,75.57117750439367,0.0,7.0298769771529,0.0,9.332024630908204,0.0
grok|P01|es|0|llm,grok,x-ai/grok-4.3,P01,es,0,general,for,390,14,llm,grok|P01|en|0,0.807741935483871,0.4692307692307692,5.494871794871795,-0.5528487976718324,27.857142857142858,9.230860805406568,-0.502218513059107,6.428571428571429,1.6428571428571428,0.4589743589743589,0.0,3,130.0,0.0,66.66666666666667,30.76923076923077,0.0,0.0,5.128205128205129,7.3414097975410515,6.928406466512702
deepseek|P11|hi|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,hi,1,general,against,445,19,llm,deepseek|P11|en|1,0.8892424242424242,0.4337078651685393,4.431460674157304,-0.5596160731014378,23.42105263157895,9.822399511511568,-0.4090626046156218,5.894736842105263,0.8421052631578947,0.4089887640449438,2.247191011235955,5,89.0,0.0,76.40449438202248,40.4494382022472,0.0,4.49438202247191,2.247191011235955,8.117699813278772,0.0
grok|P01|zh|0|llm,grok,x-ai/grok-4.3,P01,zh,0,general,for,347,14,llm,grok|P01|en|0,0.9273825503355704,0.5273775216138329,1.7377521613832854,-0.4460262945401045,24.785714285714285,5.950805652353966,-0.6127859845978407,5.714285714285714,2.857142857142857,0.2881844380403458,0.0,3,115.66666666666669,0.0,135.44668587896254,72.04610951008645,0.0,5.763688760806916,5.763688760806916,9.058830871938495,23.21981424148607
grok|P01|ru|0|llm,grok,x-ai/grok-4.3,P01,ru,0,general,for,317,14,llm,grok|P01|en|0,0.9342537313432836,0.6813880126182965,6.905362776025236,-0.335334471694607,22.642857142857142,6.084117316134159,-0.5764178142171265,7.142857142857143,1.8571428571428568,0.2744479495268139,0.0,3,105.66666666666669,0.0,78.86435331230284,85.17350157728707,3.154574132492113,9.46372239747634,3.154574132492113,8.05212849695558,6.702412868632708
deepseek|P11|tr|1|llm,deepseek,deepseek/deepseek-v4-pro-0813,P11,tr,1,general,against,358,19,llm,deepseek|P11|en|1,0.9343689320388352,0.6396648044692738,6.410614525139665,-0.3736080696710814,18.84210526315789,7.282117807759078,-0.4425007175914094,5.894736842105263,1.0526315789473684,0.2122905027932961,2.793296089385475,5,71.6,0.0,50.27932960893855,55.865921787709496,0.0,5.58659217877095,8.379888268156424,7.6935061869065295,0.0
grok|P01|es|1|llm,grok,x-ai/grok-4.3,P01,es,1,general,for,371,17,llm,grok|P01|en|1,0.8384472049689442,0.4716981132075472,5.700808625336928,-0.5550996849047958,21.823529411764707,7.290707219790538,-0.4991654899247085,6.0588235294117645,1.2941176470588236,0.4258760107816711,0.0,5,74.2,0.0,64.6900269541779,59.299191374663074,0.0,0.0,0.0,7.385904732504247,8.841321544904607
grok|P01|ja|0|llm,grok,x-ai/grok-4.3,P01,ja,0,general,for,493,16,llm,grok|P01|en|0,0.8021621621621622,0.3691683569979716,1.8316430020283976,-0.6585856585653153,30.8125,7.9096460097781875,-0.5914665469325575,6.875,3.125,0.4645030425963489,0.0,3,164.33333333333334,0.0,40.56795131845842,64.90872210953347,0.0,0.0,0.0,9.204741614061566,15.723270440251572
grok|P01|tr|0|llm,grok,x-ai/grok-4.3,P01,tr,0,general,for,312,14,llm,grok|P01|en|0,0.931406844106464,0.6506410256410257,6.669871794871795,-0.3734363066783059,22.285714285714285,6.081859172079783,-0.5712104751484287,6.071428571428571,1.3571428571428572,0.2147435897435897,0.0,3,104.0,0.0,64.1025641025641,44.87179487179487,0.0,6.410256410256411,12.82051282051282,7.777459223571785,7.09891150023663
grok|P01|ru|1|llm,grok,x-ai/grok-4.3,P01,ru,1,general,for,324,17,llm,grok|P01|en|1,0.930981818181818,0.691358024691358,6.888888888888889,-0.3215502743103418,19.058823529411764,7.206512577482382,-0.4512529709763881,6.411764705882353,1.588235294117647,0.25,0.0,5,64.8,0.0,67.90123456790124,92.5925925925926,0.0,6.172839506172839,0.0,8.020392908421519,8.333333333333334
grok|P01|hi|0|llm,grok,x-ai/grok-4.3,P01,hi,0,general,for,380,16,llm,grok|P01|en|0,0.883987915407855,0.4552631578947368,4.428947368421053,-0.5346735384897384,23.75,5.335416259924493,-0.6331208594545077,5.625,1.25,0.4184210526315789,0.0,3,126.66666666666669,0.0,71.05263157894737,26.31578947368421,0.0,7.894736842105263,5.2631578947368425,8.068707883884938,8.766803039158386
